text,label,idx
How many `` No '' answers was the What 's My Line ? panel allowed ?,5,2910
What is the fine for having a dog on a beach ?,5,2911
"Who wrote the book , `` Song of Solomon '' ?",3,2912
"Where can one find information on religion and health , the brain and nutrition ?",4,2913
Name the Ranger who was always after Yogi Bear .,3,2914
What TV show did John Sebastian sing the theme for ?,1,2915
Who is the president of the Spanish government ?,3,2916
Who holds the career record for the most major league home runs ?,3,2917
Which of the following actors worked in New York 's Yiddish Theater ?,3,2918
Who invented the stethoscope ?,3,2919
What is a mathematical factor ?,2,2920
How many four star generals were there and who are they ?,5,2921
When did Nixon die ?,5,2922
What was originally defined as one 1-millionth of the distance from the equator to the Pole ?,1,2923
What comedian hit the TV screen in 1951 with the NBC afternoon show Time for Ernie ?,3,2924
How many members are in the California congressional delegation ?,5,2925
What are Arnold Palmer 's fans called ?,3,2926
Who retired with 755 home runs to his credit ?,3,2927
What constellation represents a hunter with club and shield ?,4,2928
Who developed potlatch ?,3,2929
How long did Shea and Gould practice law in Los Angeles ?,5,2930
What 's a perfect score in a gymnastics exercise ?,5,2931
"What group included Abbey Hoffman , Jerry Rubin , and Tom Hayden ?",3,2932
What made Jane Goodall famous ?,2,2933
At what age did Rossini stop writing opera ?,5,2934
What Russian seaport has a name meaning `` Lord of the East '' ?,4,2935
Name the two actress daughters of John Mills .,3,2936
How old was Gene Siskel ?,5,2937
What can be done about snoring ?,2,2938
What Rocky Mountain ridge separates North America 's eastward and westward-flowing rivers ?,4,2939
Who is the actress Bette Davis once said she wished she looked like ?,3,2940
Who portrayed The Cowardly Lion in The Wizard of Oz ?,3,2941
What does a chiropodist treat ?,1,2942
What is porphyria ?,2,2943
What gate opened on East and West Berlin ?,4,2944
Who was the first king of England ?,3,2945
What made the Finger Lakes in western New York state ?,2,2946
How many calories are there in soy sauce ?,5,2947
Who killed Kurt Cobain ?,3,2948
Who created the monster in Mary Shelley 's novel Frankenstein ?,3,2949
What 's the farthest planet from the sun ?,4,2950
Why does the sun shine only a short time in Alaska ?,2,2951
What chemical in red wine is good for the heart and what exactly does it do to your body ?,1,2952
How does blood clot ?,2,2953
How big is our galaxy in diameter ?,5,2954
"What product `` doubles your pleasure , doubles your fun '' ?",1,2955
When is a woman most fertile ?,5,2956
What son of a 15-year-old Mexican girl and a half-Irish father became the world 's most famous Greek ?,3,2957
Who was the first man to return to space ?,3,2958
What brand of jeans did Calvin Klein admit in a 1984 interview he felt more comfortable wearing ?,1,2959
Who gave Abbie Hoffman his first dose of LSD ?,3,2960
What effect does friction have on perpetual motion ?,2,2961
What did the Seven Dwarfs do for a living ?,3,2962
What 4-foot-9 actress in 1984 became the first performer to win an Oscar for playing a character of the opposite sex ?,3,2963
Who shot Billy the Kid ?,3,2964
What is he doing now ?,2,2965
What Mormon leader was said to have had 27 wives ?,3,2966
What video format was an alternative to VHS ?,1,2967
Where did the term `` 69 '' come from ?,2,2968
What is money made of ?,1,2969
What 's the name of a hotel in Indianapolis ?,4,2970
How many people in Tucson ?,5,2971
Where is Melbourne ?,4,2972
With whom did Bush compare Saddam Hussein ?,3,2973
What country was Mikhail Gorbachev the leader of ?,4,2974
"What is the recommended weight of a 15 year-old male that is 5 , 6 ?",5,2975
What pillar of the Dutch Renaissance painted Aristotle Contemplating the Bust of Homer ?,3,2976
What is the largest county in size in Massachusetts ?,4,2977
What is the name of the brilliant British economist behind its creation ?,3,2978
Who played Sally Rogers on The Dick Van Dyke Show ?,3,2979
What is it like to experience a near death episode ?,2,2980
What mythical figure carries an hourglass and a scythe ?,3,2981
How much is a Canadian 1967 twenty dollar gold coin worth ?,5,2982
What natural attractions draw the most visitors in the United States ?,4,2983
What presidential administration challenged Americans to explore The New Frontier ?,3,2984
How many years did Sleeping Beauty sleep ?,5,2985
How long does it take for your body to restore blood after you donate your blood ?,5,2986
How do I know someone is truly in love with me ?,2,2987
Which of many numbered vats of Scotch was judged best by a panel of experts in 1863 ?,1,2988
What is literary criticism ?,2,2989
How do you throw a housewarming party ?,2,2990
What international sport was originally called hurley ?,1,2991
What river runs through Liverpool ?,4,2992
What famous British actor lost his voice after an operation in 1966 ?,3,2993
What does the term 3 mean to a newspaper editor ?,2,2994
What company makes impulse hardening equipment ?,3,2995
What country was Kim Philby really working for ?,4,2996
What does Freddy Freeman say to become Captain Marvel Jr. ?,2,2997
What country was Hitler the chancellor of ?,4,2998
What is Rona Barrett 's married name ?,3,2999
How many years make up a lustrum ?,5,3000
What are close encounters of the first and second kind ?,1,3001
Who is the mathematician that won the Noble Prize for Literature in 1950 ?,3,3002
Which glamorous actress is a close friend of Dick Tracy ?,3,3003
What 1956 Grace Metalious novel was on the best-seller list for two years ?,1,3004
Name the three races unleashed by the Celestials in Marvel comics .,3,3005
How old is the Italian artist Maurizio Pellegrin ?,5,3006
"What President hit the jogging paths to enhance his athletic image and , sporting No. 39 , almost collapsed during the road race ?",3,3007
What is the distinction of Erle Stanley Gardner 's The Case of the Terrified Typist ?,2,3008
When was the NFL established ?,5,3009
Where can I find an Ask An Expert site ?,4,3010
What writer-journalist made his mark describing colorful Broadway and underworld characters ?,3,3011
What U.S. state has the lowest highest elevation at 6 feet ?,4,3012
What are the residents of the island of Lesbos called ?,3,3013
What is the organizational structure of the New Delhi Indira Gandhi airport ?,1,3014
"At Christmas time , what is the traditional thing to do under the mistletoe ?",1,3015
What baseball great plugged Mr. Coffee ?,3,3016
What international amateur sports spectacle was first telecast in 1956 ?,1,3017
What is the origin of the word `` amen '' ?,2,3018
Who 's baby was Sweet Pea on the Popeye cartoon ?,3,3019
Where is Mile High Stadium ?,4,3020
"What were Baffin , Frobisher and Franklin looking for ?",1,3021
What is limbo ?,2,3022
What city contains the district of Hell 's Kitchen ?,4,3023
What interesting method was used to run the credits in the early Popeye cartoons ?,1,3024
What are the stars made of ?,1,3025
"What English physician was born on January 18 , 1779 and went on to create two important inventions ?",3,3026
"Who did Arthur H. Bremer try to assassinate on May 15 , 1972 ?",3,3027
How fast must a spacecraft travel to escape Earth 's gravity ?,5,3028
What apostle is Taylor Caldwell 's Great Lion of God ?,3,3029
How many rings are there on a five-zone archery target ?,5,3030
"What anesthetic did Queen Victoria allow to be used for the birth of her seventh child , in 1853 ?",1,3031
"What element , from the Periodic Table , is a gas or a solid , but never a liquid ?",1,3032
What is a tonne ?,2,3033
Which one of the Great Lakes is entirely within U.S. territory ?,4,3034
What company sells the most greeting cards ?,3,3035
What U.S. state has sagebrush as its state flower ?,4,3036
What is the Bernoulli Principle ?,2,3037
What 's comic strip photographer Peter Parker 's secret identity ?,3,3038
What is difference between a poster and a print ?,2,3039
In which sport is there a `` scrum '' ?,1,3040
What are the best ways to improve employee morale at low cost ?,1,3041
What nationality is Pope John Paul II ?,4,3042
What is false consciousness ?,2,3043
How did the Great Depression affect Japan 's history ?,2,3044
Which side should a bowler facing a 37803 split hit the 3-pin on-the left or the right ?,1,3045
Where are some great educational resources for parents and teachers ?,4,3046
How many Israeli athletes were killed at the Munich Olympics ?,5,3047
What is the Scotch `` for people who know the difference '' ?,1,3048
When was Richard Nixon born ?,5,3049
What New York City landmark has 168 steps to its crown ?,4,3050
Where is the Bulls basketball team based ?,4,3051
What is the recomended age to switch a child from a crib to a bed ?,5,3052
Which Rockefeller was sometimes called `` JDR3 '' ?,3,3053
When is the Sun closest to the Earth ?,5,3054
What are some chemical properties of mendelevium ?,2,3055
What is the average hours per months spent online by AOL users ?,5,3056
Whom did Friz Freleng add to the Warner Bros. cartoon ranks ?,3,3057
What is the origin of the word `` sideburns '' ?,2,3058
The trials resulting from World War II are known as what ?,1,3059
What started in 1849 when gold was discovered at Sutter 's Mill ?,1,3060
What is a First World country ?,2,3061
Who was Shakespeare 's Moorish general ?,3,3062
What 's the second-highest mountain in the world ?,4,3063
What country was Erich Honecker the leader of ?,4,3064
How does salt melt ice and snow ?,2,3065
"What two Japanese cities are spelled with the letters K , O , O , T and Y ?",4,3066
What does laser stand for ?,2,3067
Who taught Matt Murdock to use his extraordinary abilities in Marvel comics ?,3,3068
Where did Wile E. Coyote always get his devices ?,4,3069
How far away is the moon ?,5,3070
What famous film and TV cowboy lent his name to a fast food chain ?,3,3071
What is mandibulofacial dysostosis ?,2,3072
What was the reason for the partition of the Anglican and Vatican churches ?,2,3073
What is Butterfield 8 in Butterfield 8 ?,2,3074
Who famously rode to warn the people of Massachusetts that the British were coming ?,3,3075
What is DTMF ?,0,3076
"Name a movie that the actress , Sandra Bullock , had a role in .",1,3077
"What blew up at Lakehurst , New Jersey , on May 6 , 1977 ?",1,3078
Who commanded the French forces at the Battle of Orleans ?,3,3079
Where can an individual get a contact lens tested that burned the entire surface of eye when new ?,4,3080
